_MCATE_CD_NM,SEXDSTN_CD,BIRTH_YEAR,MRRG_AT_CD,CHLDRN_AT_CD,FAMILY_TY_NM,OC_AREA_CD,ANSWRR_OC_AREA_NM,OCCP_CL_NM,MT_AVRG_HSHLD_INCOME_DGREE_NM,COM_AT,TOUR_PD,LDGS_NM,LDGS_ADDR,LDGS_ROAD_NM_ADDR,GSRM_SCALE_CN,LDGS_GRAD_VALUE,LDGMNT_TY_NM,LDGS_AVRG_PRC,LDGS_MIN_PRC,LDGS_MXMM_PRC,LDGS_AVRG_SCORE_CO,COM_TY,AGE,AGE_RANGE,여행유형
18421,M,1977,기혼,"영/유아, 초등학생",4,전남,순천시,전문직,1000만원 초과,Y,2022,제주 신라 호텔,제주,제주특별자치도 서귀포시 중문관광로72번길 75,200개 이상,5성,관광호텔,533024,341976,992750,9,"배우자, 자녀",46,40대,가족여행
18422,M,1974,기혼,"영/유아, 초등학생",4,대구,북구,자영업,1000만원 초과,Y,2022,제주 신라 호텔,제주,제주특별자치도 서귀포시 중문관광로72번길 75,200개 이상,5성,관광호텔,533024,341976,992750,9,"배우자, 자녀",49,40대,가족여행
18963,F,1974,기혼,중/고등학생,4,경기,성남시,전업주부,1000만원 초과,Y,2022,호텔인터불고 대구,대구,대구 수성구 팔현길 212,200개 이상,5성,관광호텔업,170131,129724,225000,9,"자녀, 배우자",49,40대,가족여행
18423,M,1982,기혼,"영/유아, 초등학생",4,광주,북구,기술직,1000만원 초과,Y,2023,제주 신라 호텔,제주,제주특별자치도 서귀포시 중문관광로72번길 75,200개 이상,5성,관광호텔,533024,341976,992750,9,"배우자, 자녀",42,40대,가족여행
19436,F,1980,기혼,"영/유아, 초등학생",3,대구,동구,사무직,모름,Y,2019,제주 신라 호텔,제주,제주특별자치도 서귀포시 중문관광로72번길 75,200개 이상,5성,관광호텔,533024,341976,992750,9,"자녀, 배우자",40,40대,가족여행
19754,M,1962,기혼,"영/유아, 초등학생",3,서울,서초구,전문직,1000만원,Y,2020,제주 신라 호텔,제주,제주특별자치도 서귀포시 중문관광로72번길 75,200개 이상,5성,관광호텔,533024,341976,992750,9,"배우자, 자녀",59,50대,가족여행
18973,M,1971,기혼,대학/대학원생 자녀,4,경기,김포시,사무직,1000만원 초과,Y,2021,한화리조트 백암온천,경북,경북 울진군 온정면 온천로 129-13,200개 이상,성급없음,휴양콘도미니엄업,152140,83000,264000,9,"형제/자매, 배우자, 자녀",51,50대,가족여행
18983,M,1963,기혼,결혼하지 않은 성인,2,부산,동래구,자영업,1000만원 초과,Y,2022,소노벨 경주,경북,경북 경주시 보문로 402-12,200개 이상,4성,휴양콘도미니엄업,289350,129000,445000,9,"자녀, 배우자",60,60대,가족여행
18984,M,1967,기혼,대학/대학원생 자녀,4,서울,서초구,경영/관리직,1000만원 초과,Y,2018,소노벨 경주,경북,경북 경주시 보문로 402-12,200개 이상,4성,휴양콘도미니엄업,289350,129000,445000,9,"자녀, 배우자",52,50대,가족여행
19755,M,1985,기혼,"영/유아, 초등학생",4,경북,구미시,경영/관리직,1000만원,Y,2023,제주 신라 호텔,제주,제주특별자치도 서귀포시 중문관광로72번길 75,200개 이상,5성,관광호텔,533024,341976,992750,9,"배우자, 자녀",39,30대,가족여행
19000,M,1978,기혼,중/고등학생,4,대전,서구,전문직,1000만원 초과,Y,2022,소노벨 경주,경북,경북 경주시 보문로 402-12,200개 이상,4성,휴양콘도미니엄업,289350,129000,445000,9,"자녀, 배우자",45,40대,가족여행
19004,F,1977,기혼,중/고등학생,3,강원,춘천시,기술직,1000만원 초과,Y,2022,라한호텔 포항,경북,경북 포항시 북구 삼호로265번길 1,200개 이하,3성,관광호텔업,226345,115200,480000,7,"배우자, 자녀",46,40대,가족여행
19005,M,1968,기혼,대학/대학원생 자녀,4,경기,군포시,기술직,1000만원 초과,Y,2022,라한호텔 포항,경북,경북 포항시 북구 삼호로265번길 1,200개 이하,3성,관광호텔업,226345,115200,480000,7,"자녀, 배우자",55,50대,가족여행
10947,M,1982,기혼,"영/유아, 초등학생",3,전남,나주시,사무직,300만원,Y,2021,파라다이스호텔부산,부산,부산 해운대구 해운대해변로 296,200개 이상,5성,관광호텔업,552940,271150,968000,9,"자녀, 배우자",40,40대,가족여행
10950,M,1984,기혼,"영/유아, 초등학생",3,경기,안양시,자영업,300만원,Y,2023,파라다이스호텔부산,부산,부산 해운대구 해운대해변로 296,200개 이상,5성,관광호텔업,552940,271150,968000,9,"배우자, 자녀",40,40대,가족여행
19013,F,1961,미혼,X,4,서울,성동구,전업주부,1000만원 초과,Y,2021,라한호텔 포항,경북,경북 포항시 북구 삼호로265번길 1,200개 이하,3성,관광호텔업,226345,115200,480000,7,"배우자, 자녀",61,60대,가족여행
19014,M,1969,기혼,중/고등학생,4,경기,고양시,전문직,1000만원 초과,Y,2022,덕구온천호텔,경북,경북 울진군 북면 덕구온천로 924,100개 이하,3성,관광호텔업,152676,86361,316250,9,"자녀, 배우자",54,50대,가족여행
12016,M,1979,기혼,"영/유아, 초등학생",4,충남,보령시,자영업,400만원,Y,2021,파라다이스호텔부산,부산,부산 해운대구 해운대해변로 296,200개 이상,5성,관광호텔업,552940,271150,968000,9,"배우자, 자녀",43,40대,가족여행
19016,F,1955,기혼,결혼하지 않은 성인,4,인천,남동구,전업주부,1000만원 초과,Y,2020,덕구온천호텔,경북,경북 울진군 북면 덕구온천로 924,100개 이하,3성,관광호텔업,152676,86361,316250,9,"자녀, 배우자",66,60대,가족여행
12021,M,1991,기혼,"영/유아, 초등학생",5,경기,부천시,사무직,400만원,Y,2023,파라다이스호텔부산,부산,부산 해운대구 해운대해변로 296,200개 이상,5성,관광호텔업,552940,271150,968000,9,"자녀, 배우자",33,30대,가족여행
12030,M,1985,기혼,"영/유아, 초등학생",3,서울,도봉구,사무직,400만원,Y,2022,파라다이스호텔부산,부산,부산 해운대구 해운대해변로 296,200개 이상,5성,관광호텔업,552940,271150,968000,9,"배우자, 자녀",38,30대,가족여행
19031,M,1972,기혼,대학/대학원생 자녀,6,서울,성북구,사무직,1000만원 초과,Y,2022,한화리조트 거제 벨버디어,경남,경남 거제시 장목면 거제북로 2501-40,200개 이상,성급없음,휴양콘도미니엄업,422281,242233,728000,9,"배우자, 자녀",51,50대,가족여행
19034,M,1961,기혼,결혼하지 않은 성인,4,서울,동작구,사무직,1000만원 초과,Y,2022,켄싱턴리조트 지리산하동,경남,경남 하동군 화개면 쌍계로 532-6,200개 이하,성급없음,숙박업(생활),256444,99900,549000,9,자녀,62,60대,가족여행
19035,F,1969,기혼,결혼하지 않은 성인,3,세종,,판매/서비스직,1000만원 초과,Y,2023,아르떼리조트,경남,경남 사천시 해안관광로 109-10,100개 이하,성급없음,휴양콘도미니엄업,308525,189000,469000,9,"자녀, 배우자",55,50대,가족여행
13536,F,1984,기혼,"영/유아, 초등학생",3,충남,당진시,전업주부,500만원,Y,2019,파라다이스호텔부산,부산,부산 해운대구 해운대해변로 296,200개 이상,5성,관광호텔업,552940,271150,968000,9,"배우자, 자녀",36,30대,가족여행
19040,F,1975,기혼,중/고등학생,4,경기,용인시,기술직,1000만원 초과,Y,2020,통영스탠포드호텔앤리조트,경남,경남 통영시 도남로 347,200개 이하,4성,관광호텔업,297544,149063,558000,9,"배우자, 자녀",46,40대,가족여행
19042,M,1959,기혼,결혼하지 않은 성인,5,경기,수원시,무직,1000만원 초과,Y,2021,통영스탠포드호텔앤리조트,경남,경남 통영시 도남로 347,200개 이하,4성,관광호텔업,297544,149063,558000,9,"배우자, 자녀",63,60대,가족여행
19043,M,1966,기혼,결혼하지 않은 성인,5,서울,동작구,기술직,1000만원 초과,Y,2019,소노캄 거제,경남,경남 거제시 일운면 거제대로 2660,200개 이상,5성,미분류,184531,141250,225767,9,"자녀, 배우자",54,50대,가족여행
13537,F,1989,기혼,"영/유아, 초등학생",4,서울,중구,사무직,500만원,Y,2020,파라다이스호텔부산,부산,부산 해운대구 해운대해변로 296,200개 이상,5성,관광호텔업,552940,271150,968000,9,"자녀, 배우자",32,30대,가족여행
13539,M,1984,기혼,"영/유아, 초등학생",3,경기,성남시,자영업,500만원,Y,2020,파라다이스호텔부산,부산,부산 해운대구 해운대해변로 296,200개 이상,5성,관광호텔업,552940,271150,968000,9,"배우자, 자녀",37,30대,가족여행
19055,M,1971,기혼,중/고등학생,5,경기,화성시,자영업,1000만원 초과,Y,2022,소노캄 거제,경남,경남 거제시 일운면 거제대로 2660,200개 이상,5성,미분류,184531,141250,225767,9,"자녀, 배우자",52,50대,가족여행
19059,M,1975,기혼,중/고등학생,4,서울,은평구,자영업,1000만원 초과,Y,2021,소노캄 거제,경남,경남 거제시 일운면 거제대로 2660,200개 이상,5성,미분류,184531,141250,225767,9,"배우자, 자녀",47,40대,가족여행
19060,M,1962,기혼,결혼하지 않은 성인,2,강원,삼척시,경영/관리직,1000만원 초과,Y,2023,소노캄 거제,경남,경남 거제시 일운면 거제대로 2660,200개 이상,5성,미분류,184531,141250,225767,9,"배우자, 자녀",62,60대,가족여행
13542,F,1978,기혼,"영/유아, 초등학생",3,서울,구로구,전업주부,500만원,Y,2020,파라다이스호텔부산,부산,부산 해운대구 해운대해변로 296,200개 이상,5성,관광호텔업,552940,271150,968000,9,"배우자, 자녀",43,40대,가족여행
13543,M,1976,기혼,"영/유아, 초등학생",4,경기,군포시,기타,500만원,Y,2022,파라다이스호텔부산,부산,부산 해운대구 해운대해변로 296,200개 이상,5성,관광호텔업,552940,271150,968000,9,"배우자, 자녀",47,40대,가족여행
13545,M,1974,기혼,"영/유아, 초등학생",4,대구,중구,전문직,500만원,Y,2020,파라다이스호텔부산,부산,부산 해운대구 해운대해변로 296,200개 이상,5성,관광호텔업,552940,271150,968000,9,"자녀, 배우자",47,40대,가족여행
15075,M,1973,기혼,"영/유아, 초등학생",3,대전,서구,경영/관리직,600만원,Y,2020,파라다이스호텔부산,부산,부산 해운대구 해운대해변로 296,200개 이상,5성,관광호텔업,552940,271150,968000,9,"배우자, 자녀",48,40대,가족여행
19067,F,1973,기혼,대학/대학원생 자녀,4,경기,남양주시,자영업,1000만원 초과,Y,2022,한화리조트 산정호수,경기,경기도 포천시 영북면 산정호수로 402,200개 이상,성급없음,휴양콘도미니엄업,242646,122000,385000,9,"자녀, 배우자",50,50대,가족여행
15085,F,1981,기혼,"영/유아, 초등학생",4,전북,전주시,전업주부,600만원,Y,2020,파라다이스호텔부산,부산,부산 해운대구 해운대해변로 296,200개 이상,5성,관광호텔업,552940,271150,968000,9,"자녀, 배우자",40,40대,가족여행
16303,M,1981,기혼,"영/유아, 초등학생",4,충남,천안시,사무직,700만원,Y,2022,파라다이스호텔부산,부산,부산 해운대구 해운대해변로 296,200개 이상,5성,관광호텔업,552940,271150,968000,9,"배우자, 자녀",42,40대,가족여행
16307,F,1979,기혼,"영/유아, 초등학생",4,부산,연제구,기타,700만원,Y,2021,파라다이스호텔부산,부산,부산 해운대구 해운대해변로 296,200개 이상,5성,관광호텔업,552940,271150,968000,9,"자녀, 배우자",43,40대,가족여행
16311,F,1979,기혼,"영/유아, 초등학생",3,대구,중구,기술직,700만원,Y,2022,파라다이스호텔부산,부산,부산 해운대구 해운대해변로 296,200개 이상,5성,관광호텔업,552940,271150,968000,9,"자녀, 형제/자매, 배우자",44,40대,가족여행
18009,F,1972,기혼,"영/유아, 초등학생",3,서울,광진구,사무직,900만원,Y,2022,파라다이스호텔부산,부산,부산 해운대구 해운대해변로 296,200개 이상,5성,관광호텔업,552940,271150,968000,9,"자녀, 배우자",51,50대,가족여행
19090,M,1974,기혼,중/고등학생,4,경기,용인시,전문직,1000만원 초과,Y,2019,롤링힐스 호텔,경기,경기 화성시 남양읍 시청로 290,200개 이상,4성,관광호텔업,276839,165959,465850,9,"배우자, 자녀",46,40대,가족여행
19093,M,1971,기혼,결혼하지 않은 성인,4,경북,영주시,전문직,1000만원 초과,Y,2022,라마다 프라자 수원,경기,경기 수원시 팔달구 중부대로 150,200개 이상,4성,관광호텔업,232066,137500,550000,9,자녀,52,50대,가족여행
19095,M,1963,기혼,결혼하지 않은 성인,4,광주,북구,기타,1000만원 초과,Y,2023,라마다 프라자 수원,경기,경기 수원시 팔달구 중부대로 150,200개 이상,4성,관광호텔업,232066,137500,550000,9,"자녀, 배우자",61,60대,가족여행
18010,M,1974,기혼,"영/유아, 초등학생",4,대구,북구,자영업,900만원,Y,2021,파라다이스호텔부산,부산,부산 해운대구 해운대해변로 296,200개 이상,5성,관광호텔업,552940,271150,968000,9,자녀,48,40대,가족여행
18016,M,1979,기혼,"영/유아, 초등학생",4,대구,수성구,사무직,900만원,Y,2022,파라다이스호텔부산,부산,부산 해운대구 해운대해변로 296,200개 이상,5성,관광호텔업,552940,271150,968000,9,"자녀, 배우자",44,40대,가족여행
18824,M,1976,기혼,"영/유아, 초등학생",4,서울,강남구,사무직,1000만원 초과,Y,2022,파라다이스호텔부산,부산,부산 해운대구 해운대해변로 296,200개 이상,5성,관광호텔업,552940,271150,968000,9,"자녀, 배우자",47,40대,가족여행
18829,M,1983,기혼,"영/유아, 초등학생",4,서울,송파구,전문직,1000만원 초과,Y,2022,파라다이스호텔부산,부산,부산 해운대구 해운대해변로 296,200개 이상,5성,관광호텔업,552940,271150,968000,9,"자녀, 배우자",40,40대,가족여행
18832,M,1983,기혼,"영/유아, 초등학생",3,서울,강남구,전문직,1000만원 초과,Y,2022,파라다이스호텔부산,부산,부산 해운대구 해운대해변로 296,200개 이상,5성,관광호텔업,552940,271150,968000,9,"자녀, 배우자",40,40대,가족여행
19534,M,1979,기혼,"영/유아, 초등학생",3,서울,송파구,자영업,모름,Y,2018,파라다이스호텔부산,부산,부산 해운대구 해운대해변로 296,200개 이상,5성,관광호텔업,552940,271150,968000,9,자녀,40,40대,가족여행
19109,M,1975,기혼,중/고등학생,3,서울,동작구,사무직,1000만원 초과,Y,2022,곤지암리조트,경기,경기 광주시 도척면 도척윗로 278,200개 이상,성급없음,숙박업(생활),276738,101823,501400,9,"자녀, 배우자",48,40대,가족여행
19536,F,1988,기혼,"영/유아, 초등학생",4,대구,북구,기타,모름,Y,2022,파라다이스호텔부산,부산,부산 해운대구 해운대해변로 296,200개 이상,5성,관광호텔업,552940,271150,968000,9,"배우자, 자녀",35,30대,가족여행
19111,F,1973,기혼,대학/대학원생 자녀,4,서울,서초구,사무직,1000만원 초과,Y,2021,곤지암리조트,경기,경기 광주시 도척면 도척윗로 278,200개 이상,성급없음,숙박업(생활),276738,101823,501400,9,"자녀, 배우자",49,40대,가족여행
19958,F,1981,기혼,"영/유아, 초등학생",3,서울,마포구,사무직,1000만원,Y,2022,파라다이스호텔부산,부산,부산 해운대구 해운대해변로 296,200개 이상,5성,관광호텔업,552940,271150,968000,9,자녀,42,40대,가족여행
19113,M,1970,기혼,중/고등학생,4,서울,성동구,사무직,1000만원 초과,Y,2021,휘닉스평창 호텔,강원,강원 평창군 봉평면 태기로 174,200개 이하,4성,관광호텔업,338300,72000,790000,10,자녀,52,50대,가족여행
19116,M,1971,기혼,중/고등학생,3,서울,강동구,경영/관리직,1000만원 초과,Y,2020,휘닉스평창 호텔,강원,강원 평창군 봉평면 태기로 174,200개 이하,4성,관광호텔업,338300,72000,790000,10,"자녀, 배우자",50,50대,가족여행
10033,F,1981,기타,"영/유아, 초등학생",2,경기,고양시,전업주부,100만원 미만,Y,2019,롯데 호텔 서울,서울,서울 중구 을지로 30,200개 이상,5성,관광호텔업,582563,294030,992200,8,"자녀, 배우자",39,30대,가족여행
19121,F,1973,기혼,결혼하지 않은 성인,4,서울,서대문구,사무직,1000만원 초과,Y,2020,현대수 리조트 속초,강원,강원도 속초시 이목로 153,200개 이상,성급없음,휴양콘도미니엄업,96406,53000,260000,9,"자녀, 배우자",48,40대,가족여행
19124,M,1962,기혼,결혼하지 않은 성인,3,대구,수성구,사무직,1000만원 초과,Y,2020,한화리조트 평창,강원,강원도 평창군 봉평면 태기로 228-33,200개 이상,성급없음,휴양콘도미니엄업,319140,107000,570000,9,"자녀, 배우자",59,50대,가족여행
19126,M,1962,기혼,결혼한 성인,6,경기,평택시,사무직,1000만원 초과,Y,2019,한화리조트 설악 쏘라노,강원,강원도 속초시 미시령로2983번길 111,200개 이상,성급없음,휴양콘도미니엄업,210167,112000,509000,10,"배우자, 자녀",58,50대,가족여행
19127,M,1961,기혼,결혼하지 않은 성인,4,경기,성남시,경영/관리직,1000만원 초과,Y,2019,한화리조트 설악 쏘라노,강원,강원도 속초시 미시령로2983번길 111,200개 이상,성급없음,휴양콘도미니엄업,210167,112000,509000,10,"배우자, 자녀",59,50대,가족여행
19129,M,1968,기혼,중/고등학생,4,서울,강남구,사무직,1000만원 초과,Y,2021,한화리조트 설악 쏘라노,강원,강원도 속초시 미시령로2983번길 111,200개 이상,성급없음,휴양콘도미니엄업,210167,112000,509000,10,"배우자, 자녀",54,50대,가족여행
10895,M,1979,기혼,"영/유아, 초등학생",3,대전,유성구,기능/숙련공,300만원,Y,2022,롯데 호텔 서울,서울,서울 중구 을지로 30,200개 이상,5성,관광호텔업,582563,294030,992200,8,자녀,44,40대,가족여행
19134,M,1966,기혼,대학/대학원생 자녀,4,서울,강남구,전문직,1000만원 초과,Y,2020,한화리조트 설악 쏘라노,강원,강원도 속초시 미시령로2983번길 111,200개 이상,성급없음,휴양콘도미니엄업,210167,112000,509000,10,"배우자, 자녀",55,50대,가족여행
10896,F,1982,기혼,"영/유아, 초등학생",3,인천,연수구,자유직,300만원,Y,2021,롯데 호텔 서울,서울,서울 중구 을지로 30,200개 이상,5성,관광호텔업,582563,294030,992200,8,"자녀, 배우자",40,40대,가족여행
19139,M,1959,기혼,결혼한 성인,4,경남,창원시,기술직,1000만원 초과,Y,2020,한화리조트 설악 쏘라노,강원,강원도 속초시 미시령로2983번길 111,200개 이상,성급없음,휴양콘도미니엄업,210167,112000,509000,10,"배우자, 자녀",62,60대,가족여행
